TestDataID,Rating
27409,1.34639
27410,3.40582
27411,3.92041
27412,3.23003
27413,2.9137
27414,2.3146
27415,2.12504
27416,2.68292
27417,3.22509
27418,3.89008
27419,1.61723
27420,4.16775
27421,2.61336
27422,3.36672
27423,3.65321
27424,3.5581
27425,3.51744
27426,3.8677
27427,4.3731
27428,3.38254
27429,2.86322
27430,2.6995
27431,4.4273
27432,4.54881
27433,4.73695
27434,4.90877
27435,4.98795
27436,3.85724
27437,4.31093
27438,3.30407
27439,4.61434
27440,3.68081
27441,4.6456
27442,3.70672
27443,3.04786
27444,3.85492
27445,4.04742
27446,3.74467
27447,4.35231
27448,3.54298
27449,4.11554
27450,4.18414
27451,3.73178
27452,4.21417
27453,3.18254
27454,5.27769
27455,5.0618
27456,4.4056
27457,3.34482
27458,2.93291
27459,4.88705
27460,3.90831
27461,3.40947
27462,3.79771
27463,3.68883
27464,3.76125
27465,4.06401
27466,4.76887
27467,3.73571
27468,3.73603
27469,4.07478
27470,4.55791
27471,4.11906
27472,3.2232
27473,4.06303
27474,3.54918
27475,4.88509
27476,3.71336
27477,3.90634
27478,3.57137
27479,3.69835
27480,4.28661
27481,3.81677
27482,4.24302
27483,3.60131
27484,4.36775
27485,3.61877
27486,4.83957
27487,4.47261
27488,4.0095
27489,4.58477
27490,4.18308
27491,4.2558
27492,4.15921
27493,4.2014
27494,4.06795
27495,3.90716
27496,3.94308
27497,3.70794
27498,3.55333
27499,4.26717
27500,4.75085
27501,3.57872
27502,3.75097
27503,3.96053
27504,2.96587
27505,4.30562
27506,4.60998
27507,4.80366
27508,3.79792
27509,3.39213
27510,3.54083
27511,4.46185
27512,3.12681
27513,3.56282
27514,3.85387
27515,3.83009
27516,3.93556
27517,3.07528
27518,2.32275
27519,2.53507
27520,4.30548
27521,3.76655
27522,4.33961
27523,4.45769
27524,4.05646
27525,3.78211
27526,4.09488
27527,3.36654
27528,2.80069
27529,4.09205
27530,3.46169
27531,3.60543
27532,2.91793
27533,3.69003
27534,2.55812
27535,2.83757
27536,3.0945
27537,2.76165
27538,2.8761
27539,3.48961
27540,3.28964
27541,2.95806
27542,3.29274
27543,3.49957
27544,4.42065
27545,2.18738
27546,3.42627
27547,1.9466
27548,3.73875
27549,2.29541
27550,2.40845
27551,3.80875
27552,3.11985
27553,3.53577
27554,2.97793
27555,3.42058
27556,4.92834
27557,3.52463
27558,3.54395
27559,2.69443
27560,1.96802
27561,4.57573
27562,4.43416
27563,3.21141
27564,3.66565
27565,2.54183
27566,2.26544
27567,3.97751
27568,3.77407
27569,3.40328
27570,3.66564
27571,3.83324
27572,3.08391
27573,2.82406
27574,3.33604
27575,3.07493
27576,4.2381
27577,3.01432
27578,3.29147
27579,3.18646
27580,2.21995
27581,3.6912
27582,3.35719
27583,1.61133
27584,2.76702
27585,3.6183
27586,1.694
27587,2.77158
27588,3.47943
27589,3.92558
27590,3.59311
27591,3.694
27592,3.88602
27593,2.25436
27594,2.70444
27595,4.21255
27596,3.28545
27597,3.80433
27598,3.69999
27599,3.43851
27600,3.3515
27601,3.99421
27602,3.0269
27603,3.50289
27604,3.34184
27605,3.19546
27606,4.87564
27607,3.23693
27608,2.70858
27609,2.903
27610,4.16353
27611,4.29564
27612,3.88149
27613,4.21245
27614,4.02981
27615,3.94694
27616,2.42317
27617,4.09827
27618,4.81013
27619,3.90397
27620,3.57862
27621,3.88663
27622,3.87951
27623,2.82424
27624,3.38077
27625,2.60291
27626,3.4567
27627,3.7733
27628,3.4875
27629,3.86099
27630,3.52942
27631,2.66752
27632,3.69736
27633,3.90858
27634,3.19317
27635,3.65708
27636,3.78864
27637,3.75918
27638,3.33464
27639,3.32336
27640,3.16656
27641,3.33312
27642,3.44853
27643,3.26428
27644,3.47203
27645,3.20035
27646,3.0985
27647,4.24691
27648,4.69276
27649,3.82079
27650,4.6617
27651,3.03436
27652,3.68496
27653,3.43521
27654,4.68467
27655,4.04517
27656,3.37265
27657,2.70398
27658,4.46461
27659,2.84627
27660,2.90808
27661,4.33071
27662,3.36401
27663,4.00369
27664,5.15643
27665,3.4782
27666,3.63729
27667,4.02215
27668,3.8603
27669,3.48124
27670,4.06765
27671,2.80311
27672,3.61075
27673,4.2537
27674,3.29665
27675,3.70446
27676,3.81759
27677,3.29566
27678,3.61147
27679,3.67084
27680,3.49278
27681,3.39825
27682,3.19748
27683,3.49467
27684,3.26149
27685,3.78704
27686,3.73073
27687,3.06874
27688,3.43834
27689,3.41129
27690,3.53352
27691,3.51025
27692,3.74437
27693,3.35759
27694,3.53234
27695,3.54427
27696,3.09133
27697,3.34419
27698,2.92463
27699,3.18916
27700,3.46657
27701,3.48079
27702,3.34054
27703,2.19953
27704,3.40601
27705,4.43025
27706,3.46702
27707,2.98623
27708,4.3676
27709,4.42458
27710,4.32378
27711,3.96848
27712,4.01761
27713,3.43017
27714,3.75647
27715,3.86936
27716,4.28829
27717,4.14852
27718,3.35715
27719,2.43049
27720,4.09105
27721,4.42362
27722,4.94831
27723,4.33151
27724,4.09177
27725,4.20621
27726,4.78382
27727,3.43697
27728,3.39265
27729,4.25026
27730,4.332
27731,4.57309
27732,3.57034
27733,2.78224
27734,3.72648
27735,3.09263
27736,2.93245
27737,2.86329
27738,3.64584
27739,3.11901
27740,3.35574
27741,3.06568
27742,4.1997
27743,3.41776
27744,3.10695
27745,3.95907
27746,3.50457
27747,2.98477
27748,3.74644
27749,3.20692
27750,2.76136
27751,3.2645
27752,3.68976
27753,3.10083
27754,2.78429
27755,2.69282
27756,4.21615
27757,2.71172
27758,3.24321
27759,3.88603
27760,2.80375
27761,3.59047
27762,3.45315
27763,2.80303
27764,4.11894
27765,3.99988
27766,3.57842
27767,4.0269
27768,4.13744
27769,4.75838
27770,3.76349
27771,3.84601
27772,3.60032
27773,2.7075
27774,2.48191
27775,2.77473
27776,3.22454
27777,2.24804
27778,3.96187
27779,2.60898
27780,3.71512
27781,4.44467
27782,2.9371
27783,3.16651
27784,3.41093
27785,3.38135
27786,2.53308
27787,3.86649
27788,2.14648
27789,3.4283
27790,3.70571
27791,3.36059
27792,3.00555
27793,3.38548
27794,2.95684
27795,3.55779
27796,2.51646
27797,3.3815
27798,2.71073
27799,2.6783
27800,2.90453
27801,2.56637
27802,3.64361
27803,3.13961
27804,3.03599
27805,3.03858
27806,4.30449
27807,3.64189
27808,3.96042
27809,4.32651
27810,3.19164
27811,3.46395
27812,2.73265
27813,2.59945
27814,2.26791
27815,3.95515
27816,4.3603
27817,3.5459
27818,4.03275
27819,3.91955
27820,3.71662
27821,3.71128
27822,3.64599
27823,4.22309
27824,4.38056
27825,4.72126
27826,5.00384
27827,4.61563
27828,4.80137
27829,4.68402
27830,3.55688
27831,4.3862
27832,4.04043
27833,4.15258
27834,3.68789
27835,4.7598
27836,3.6175
27837,3.58503
27838,4.63691
27839,2.62114
27840,4.15757
27841,3.99227
27842,2.94931
27843,4.05243
27844,4.05206
27845,3.9713
27846,3.88458
27847,3.64761
27848,4.3719
27849,3.44726
27850,3.89867
27851,3.23753
27852,3.85829
27853,4.69036
27854,4.45987
27855,4.02081
27856,3.84749
27857,3.35846
27858,3.6348
27859,3.87954
27860,3.23464
27861,3.60911
27862,4.21004
27863,4.04388
27864,4.07214
27865,4.05168
27866,4.06935
27867,3.33084
27868,3.21815
27869,3.87455
27870,4.17604
27871,3.62286
27872,3.76535
27873,3.42704
27874,3.85771
27875,3.45532
27876,3.66911
27877,3.29359
27878,2.5346
27879,3.72
27880,4.03221
27881,3.38919
27882,3.55445
27883,3.69074
27884,3.64097
27885,3.83751
27886,3.61374
27887,4.05647
27888,3.69347
27889,3.66312
27890,3.98553
27891,3.31449
27892,3.41156
27893,4.26154
27894,3.78329
27895,3.6325
27896,3.83785
27897,4.03406
27898,4.77203
27899,3.13519
27900,3.90721
27901,2.84574
27902,4.2961
27903,3.71796
27904,4.20459
27905,4.76359
27906,4.09442
27907,4.14429
27908,4.62481
27909,3.73638
27910,4.25902
27911,4.3365
27912,3.67906
27913,3.87706
27914,3.8874
27915,4.49682
27916,3.90295
27917,3.67874
27918,2.99964
27919,3.82736
27920,3.63388
27921,1.98258
27922,2.21271
27923,2.83866
27924,1.9222
27925,2.36514
27926,2.65173
27927,3.13769
27928,3.08851
27929,3.71994
27930,3.56666
27931,3.62338
27932,3.25946
27933,3.727
27934,3.7296
27935,2.85133
27936,3.22914
27937,4.1086
27938,1.84965
27939,3.19183
27940,3.46895
27941,2.68699
27942,2.32011
27943,2.9493
27944,1.65345
27945,3.98877
27946,4.07659
27947,3.32262
27948,2.58004
27949,2.95125
27950,4.04005
27951,2.69925
27952,3.39868
27953,3.08165
27954,3.41973
27955,3.07228
27956,3.21023
27957,1.75386
27958,3.37096
27959,3.3934
27960,3.83977
27961,1.97837
27962,1.77698
27963,2.01587
27964,3.06754
27965,3.5047
27966,2.05523
27967,1.85469
27968,3.0104
27969,3.89361
27970,2.99676
27971,1.84744
27972,4.10333
27973,4.40918
27974,4.74823
27975,2.25235
27976,2.24312
27977,4.35503
27978,3.69539
27979,2.71605
27980,4.52829
27981,2.63905
27982,4.22348
27983,5.15798
27984,4.19973
27985,4.31202
27986,4.80471
27987,4.09134
27988,3.04833
27989,2.45528
27990,4.44878
27991,4.634
27992,2.61743
27993,3.46162
27994,3.18303
27995,3.92759
27996,3.98377
27997,2.63186
27998,3.02851
27999,4.56977
28000,3.86084
28001,3.42307
28002,2.56963
28003,3.35417
28004,2.45178
28005,4.48063
28006,4.12688
28007,3.37419
28008,3.96381
28009,2.70449
28010,3.32444
28011,4.17034
28012,3.29174
28013,2.56818
28014,4.23824
28015,4.12006
28016,3.2982
28017,3.13541
28018,2.74819
28019,3.8929
28020,2.31256
28021,2.48767
28022,3.59758
28023,5.13995
28024,3.16856
28025,3.76845
28026,3.34179
28027,4.5145
28028,3.60952
28029,4.1053
28030,2.14254
28031,3.88065
28032,3.26339
28033,3.53702
28034,3.3825
28035,2.43622
28036,2.81081
28037,2.6856
28038,3.23178
28039,4.67047
28040,3.71675
28041,3.45849
28042,3.89676
28043,4.33097
28044,3.78278
28045,4.30269
28046,3.32689
28047,3.81147
28048,1.86946
28049,3.60224
28050,3.0351
28051,4.72156
28052,3.23554
28053,2.98062
28054,4.94632
28055,3.49745
28056,4.4661
28057,2.65032
28058,3.52423
28059,2.80237
28060,3.26423
28061,4.1199
28062,3.87866
28063,3.9728
28064,3.65642
28065,4.2608
28066,2.24789
28067,3.87641
28068,3.22244
28069,3.69415
28070,2.93415
28071,5.22005
28072,1.79722
28073,3.56542
28074,4.40694
28075,3.72776
28076,4.00912
28077,4.28414
28078,3.64032
28079,2.95482
28080,3.63698
28081,4.5519
28082,3.13162
28083,3.76326
28084,3.53747
28085,3.83894
28086,3.37491
28087,3.15353
28088,2.71813
28089,3.21476
28090,3.89792
28091,3.43458
28092,4.85212
28093,3.43708
28094,3.77943
28095,3.23655
28096,4.18474
28097,3.14717
28098,3.92268
28099,3.4256
28100,3.50572
28101,4.35179
28102,3.7087
28103,3.58422
28104,4.1495
28105,3.70038
28106,3.32359
28107,3.97541
28108,3.47974
28109,3.63014
28110,3.54988
28111,3.44222
28112,3.75588
28113,3.33172
28114,3.02109
28115,4.33924
28116,3.78844
28117,4.25025
28118,3.86424
28119,4.10811
28120,4.32987
28121,5.04091
28122,3.39037
28123,3.79441
28124,4.53893
28125,3.47744
28126,2.32165
28127,2.60347
28128,3.00973
28129,3.36399
28130,3.0443
28131,3.53725
28132,2.67657
28133,2.70483
28134,3.53427
28135,5.2562
28136,3.54433
28137,2.29903
28138,3.81407
28139,3.51716
28140,3.65557
28141,3.685
28142,3.37009
28143,3.58041
28144,3.5892
28145,3.86277
28146,2.21053
28147,3.85681
28148,3.76542
28149,3.09508
28150,2.35933
28151,3.03218
28152,3.46743
28153,2.54549
28154,3.49784
28155,3.8424
28156,3.60079
28157,2.54316
28158,2.99916
28159,2.20395
28160,4.3484
28161,3.63604
28162,4.61803
28163,4.73703
28164,3.49671
28165,4.20555
28166,3.4851
28167,3.23344
28168,2.78889
28169,2.30738
28170,3.42755
28171,2.63225
28172,4.05607
28173,3.22295
28174,3.6824
28175,3.66878
28176,3.92589
28177,4.29065
28178,3.24513
28179,2.92544
28180,4.58046
28181,3.28961
28182,3.88875
28183,3.07038
28184,3.84953
28185,4.36076
28186,3.00724
28187,4.02187
28188,2.78094
28189,4.11275
28190,4.39664
28191,4.1529
28192,3.52437
28193,4.03826
28194,4.4416
28195,4.02582
28196,3.62795
28197,3.47799
28198,4.37345
28199,2.83413
28200,2.80193
28201,3.41164
28202,4.58034
28203,3.67641
28204,2.80761
28205,3.134
28206,3.1184
28207,3.54889
28208,3.54915
28209,2.92886
28210,4.63949
28211,3.7788
28212,3.67356
28213,3.10142
28214,3.74096
28215,3.30265
28216,4.05241
28217,3.35733
28218,3.38844
28219,3.08654
28220,2.58039
28221,2.75301
28222,3.95638
28223,2.29748
28224,3.97346
28225,4.22903
28226,2.59824
28227,3.37724
28228,3.70814
28229,2.65328
28230,2.98438
28231,2.80025
28232,3.1951
28233,2.63939
28234,3.32124
28235,3.35101
28236,3.00561
28237,4.40338
28238,3.35503
28239,1.75216
28240,2.45226
28241,2.54719
28242,3.79204
28243,3.33179
28244,2.14999
28245,3.64338
28246,3.80091
28247,4.44678
28248,3.44751
28249,3.58113
28250,2.91123
28251,2.13171
28252,3.63694
28253,3.97834
28254,2.52737
28255,2.6273
28256,4.70285
28257,3.13024
28258,2.42932
28259,4.56738
28260,4.1959
28261,3.66064
28262,3.57534
28263,3.28423
28264,4.53815
28265,3.90216
28266,3.58159
28267,3.56073
28268,3.70691
28269,3.73867
28270,2.73236
28271,3.49832
28272,3.70744
28273,4.54201
28274,3.57898
28275,3.68155
28276,3.59719
28277,3.7208
28278,2.74392
28279,3.20344
28280,1.90436
28281,2.76781
28282,4.09123
28283,4.29506
28284,3.63652
28285,2.81735
28286,3.39687
28287,3.96972
28288,3.87868
28289,4.26154
28290,3.4088
28291,3.50261
28292,4.13342
28293,3.22224
28294,3.45155
28295,2.47694
28296,3.48555
28297,3.88657
28298,4.18612
28299,3.49828
28300,4.39513
28301,4.14555
28302,4.09746
28303,4.13639
28304,4.50935
28305,4.25709
28306,3.3381
28307,4.13519
28308,3.74698
28309,3.45797
28310,4.81051
28311,4.4217
28312,3.06008
28313,3.70037
28314,4.11933
28315,3.45519
28316,3.84054
28317,4.6616
28318,1.43969
28319,3.84506
28320,3.2963
28321,2.06041
28322,4.23466
28323,3.97396
28324,3.99706
28325,3.47446
28326,4.21401
28327,3.69968
28328,4.06144
28329,4.1271
28330,3.35473
28331,3.59291
28332,3.55794
28333,3.97425
28334,3.19855
28335,3.95551
28336,3.28119
28337,3.81847
28338,3.68977
28339,3.06652
28340,3.55518
28341,3.59843
28342,3.26522
28343,3.75756
28344,3.22568
28345,3.77991
28346,3.50462
28347,4.01782
28348,3.55956
28349,3.59562
28350,3.54809
28351,3.2872
28352,3.63763
28353,3.04979
28354,3.57461
28355,3.45662
28356,3.81069
28357,3.86495
28358,3.56646
28359,3.46024
28360,3.88624
28361,3.37145
28362,4.02685
28363,3.62039
28364,3.79025
28365,3.6658
28366,3.39827
28367,3.79495
28368,3.83111
28369,3.48442
28370,3.45822
28371,3.34542
28372,3.57099
28373,3.87097
28374,3.83152
28375,2.14127
28376,3.4086
28377,4.02272
28378,3.09511
28379,3.49214
28380,3.92166
28381,3.86328
28382,2.47384
28383,3.45622
28384,3.24225
28385,2.77853
28386,3.44813
28387,3.29049
28388,3.2557
28389,4.47068
28390,2.73655
28391,3.2539
28392,3.04954
28393,3.54534
28394,3.26168
28395,3.58833
28396,3.43284
28397,2.64856
28398,3.61051
28399,3.01832
28400,4.06421
28401,2.63575
28402,3.32019
28403,3.83737
28404,3.33597
28405,4.33796
28406,2.77694
28407,3.95874
28408,2.96424
28409,4.14855
28410,2.20587
28411,4.13154
28412,3.44262
28413,4.10432
28414,3.27531
28415,4.9566
28416,4.02454
28417,4.06503
28418,2.6432
28419,2.7077
28420,2.72253
28421,3.50039
28422,1.777
28423,4.72656
28424,3.70874
28425,3.89425
28426,2.57959
28427,2.78701
28428,3.35727
28429,4.2793
28430,4.07732
28431,3.61037
28432,3.75803
28433,3.82376
28434,3.55826
28435,3.33759
28436,4.61753
28437,3.57748
28438,3.0945
28439,3.93755
28440,4.18577
28441,4.52399
28442,3.29779
28443,2.92538
28444,2.78639
28445,3.34385
28446,3.70434
28447,3.59971
28448,3.51848
28449,3.77501
28450,3.6426
28451,3.41598
28452,3.24589
28453,3.36708
28454,3.22182
28455,3.34984
28456,3.95843
28457,4.6306
28458,3.96208
28459,4.53493
28460,4.39746
28461,4.66037
28462,4.49994
28463,4.72616
28464,4.50198
28465,4.0626
28466,4.78192
28467,4.29506
28468,4.58602
28469,4.47281
28470,4.19899
28471,3.87888
28472,4.32623
28473,3.36341
28474,4.07898
28475,4.02009
28476,3.67874
28477,3.1163
28478,4.12461
28479,3.78953
28480,3.31276
28481,3.8425
28482,4.17719
28483,3.16074
28484,3.05155
28485,3.79823
28486,3.31702
28487,3.57487
28488,3.35469
28489,3.25379
28490,3.48982
28491,4.15413
28492,3.85311
28493,2.30828
28494,3.84811
28495,2.99088
28496,3.34195
28497,4.09991
28498,4.00185
28499,3.82022
28500,4.5188
28501,4.0302
28502,3.32415
28503,4.55196
28504,3.99642
28505,3.95792
28506,3.0578
28507,3.78908
28508,3.30542
28509,3.87663
28510,4.26415
28511,3.86964
28512,4.14688
28513,4.27923
28514,4.0135
28515,3.64569
28516,4.56474
28517,3.57315
28518,3.42002
28519,4.29843
28520,4.42095
28521,4.32733
28522,3.40243
28523,3.66392
28524,3.41079
28525,3.2614
28526,4.95635
28527,2.95909
28528,3.89966
28529,4.88819
28530,4.19468
28531,3.74681
28532,3.20807
28533,3.06628
28534,3.2062
28535,3.86251
28536,2.13957
28537,4.18861
28538,3.0818
28539,4.07456
28540,3.59274
28541,3.58839
28542,2.95069
28543,3.34408
28544,4.15088
28545,3.565
28546,4.32156
28547,3.8821
28548,4.10977
28549,3.96164
28550,3.54043
28551,3.70775
28552,4.13919
28553,3.61775
28554,3.74813
28555,4.46255
28556,3.80418
28557,4.69559
28558,3.26837
28559,3.22854
28560,1.21317
28561,4.13751
28562,4.67466
28563,2.40491
28564,1.7643
28565,4.01916
28566,4.40466
28567,3.07349
28568,4.53068
28569,3.90213
28570,3.53887
28571,4.42502
28572,4.29493
28573,4.43828
28574,4.60875
28575,4.31246
28576,4.05109
28577,2.92806
28578,3.85882
28579,4.04073
28580,3.90653
28581,3.17993
28582,4.15553
28583,3.21702
28584,3.95668
28585,4.31478
28586,4.02636
28587,2.59453
28588,4.15883
28589,3.24209
28590,4.10424
28591,3.79192
28592,3.61836
28593,4.59245
28594,4.19421
28595,2.81061
28596,3.36033
28597,5.26273
28598,3.41897
28599,4.3244
28600,3.54032
28601,4.05124
28602,3.74309
28603,4.32915
28604,4.6858
28605,4.58421
28606,4.38649
28607,4.6305
28608,4.54519
28609,4.12741
28610,3.31452
28611,4.58249
28612,4.72993
28613,4.4822
28614,4.04825
28615,3.6748
28616,3.64216
28617,4.69918
28618,3.94912
28619,3.91713
28620,3.65932
28621,4.42615
28622,3.8789
28623,3.82706
28624,4.49667
28625,4.20731
28626,3.49657
28627,4.62778
28628,4.3247
28629,4.33752
28630,3.92029
28631,4.19503
28632,4.29278
28633,4.242
28634,4.49771
28635,3.69794
28636,3.8368
28637,4.00889
28638,3.55113
28639,4.70184
28640,3.73274
28641,4.02713
28642,4.2279
28643,3.48822
28644,3.70391
28645,4.53957
28646,4.73931
28647,2.90158
28648,3.53797
28649,4.33009
28650,4.68336
28651,3.21458
28652,1.76714
28653,4.48859
28654,4.45589
28655,3.92792
28656,4.7702
28657,4.52377
28658,4.40829
28659,3.42556
28660,3.61235
28661,3.61378
28662,3.34616
28663,4.29565
28664,2.85947
28665,4.18885
28666,4.21357
28667,3.26177
28668,2.70311
28669,3.77638
28670,4.01916
28671,3.25995
28672,2.83722
28673,3.82078
28674,2.71999
28675,3.48397
28676,4.64176
28677,3.97531
28678,4.60478
28679,3.9117
28680,4.64637
28681,3.88123
28682,3.68839
28683,3.71319
28684,3.95539
28685,4.02478
28686,3.08277
28687,3.14077
28688,3.61504
28689,3.70657
28690,2.90275
28691,4.44362
28692,3.00601
28693,4.34485
28694,2.56138
28695,3.79725
28696,4.37322
28697,4.25094
28698,3.92802
28699,3.93435
28700,4.28578
28701,4.22488
28702,4.00554
28703,4.19542
28704,4.52449
28705,3.1711
28706,3.12463
28707,3.23203
28708,4.8044
28709,4.47555
28710,4.43591
28711,2.84432
28712,4.39615
28713,4.14754
28714,4.11391
28715,3.56573
28716,3.2577
28717,3.7336
28718,2.9633
28719,3.44227
28720,3.76318
28721,3.78992
28722,3.93419
28723,4.06021
28724,3.65623
28725,4.39557
28726,3.89179
28727,3.8322
28728,4.27727
28729,4.94339
28730,4.66707
28731,3.54112
28732,3.8169
28733,3.09833
28734,4.76585
28735,4.11631
28736,4.58174
28737,4.6915
28738,4.29701
28739,4.58871
28740,4.20777
28741,4.43138
28742,4.76241
28743,4.02631
28744,4.55376
28745,4.24237
28746,4.13101
28747,3.80889
28748,4.41634
28749,4.43918
28750,4.26514
28751,4.36625
28752,4.12804
28753,4.91246
28754,3.07784
28755,3.92971
28756,4.66179
28757,3.79343
28758,4.07686
28759,4.11065
28760,3.7099
28761,3.97403
28762,4.32333
28763,4.25749
28764,4.54551
28765,4.04689
28766,4.59669
28767,4.18144
28768,4.14415
28769,4.36445
28770,4.38486
28771,4.29277
28772,4.15744
28773,4.46831
28774,3.39434
28775,2.85823
28776,4.11837
28777,3.63601
28778,3.59916
28779,3.11882
28780,2.87996
28781,4.24623
28782,4.14106
28783,3.94667
28784,3.81478
28785,2.70364
28786,3.16023
28787,4.07418
28788,3.13766
28789,4.35418
28790,4.32666
28791,4.08047
28792,3.73736
28793,3.78401
28794,4.0972
28795,3.61971
28796,3.69357
28797,3.67357
28798,3.86247
28799,3.97409
28800,3.19793
28801,3.86284
28802,3.43702
28803,4.18114
28804,3.87078
28805,3.5043
28806,3.61104
28807,2.91788
28808,4.03651
28809,3.86302
28810,4.05368
28811,3.19871
28812,3.27341
28813,3.77493
28814,4.32669
28815,4.29036
28816,3.79208
28817,1.51932
28818,4.05394
28819,3.93138
28820,3.9202
28821,1.53556
28822,3.83611
28823,3.21185
28824,2.22542
28825,3.90115
28826,2.65779
28827,4.42943
28828,4.60309
28829,4.74138
28830,4.47275
28831,4.08105
28832,3.76196
28833,3.83843
28834,4.28656
28835,4.43716
28836,4.76247
28837,3.79148
28838,3.9121
28839,4.07673
28840,3.52958
28841,3.61138
28842,4.65157
28843,3.85636
28844,4.96434
28845,3.69113
28846,3.25713
28847,3.54873
28848,3.32685
28849,3.69184
28850,3.7994
28851,3.49805
28852,4.08208
28853,3.63403
28854,4.52138
28855,3.76891
28856,3.82781
28857,4.57852
28858,4.29887
28859,4.33305
28860,3.42721
28861,4.22941
28862,4.1229
28863,4.68542
28864,4.56767
28865,4.43575
28866,3.72959
28867,2.64427
28868,4.33515
28869,2.96721
28870,4.32198
28871,4.17755
28872,3.61815
28873,2.38443
28874,4.30027
28875,4.1353
28876,4.39496
28877,4.2486
28878,3.73149
28879,3.99775
28880,4.24097
28881,3.68442
28882,4.58854
28883,4.2089
28884,4.52424
28885,4.50483
28886,3.7171
28887,3.95845
28888,3.81797
28889,3.97658
28890,3.24359
28891,3.66636
28892,3.78881
28893,3.58607
28894,3.70201
28895,4.1112
28896,3.39867
28897,3.94101
28898,3.6189
28899,4.02004
28900,3.79587
28901,3.17376
28902,3.0879
28903,3.15621
28904,2.95092
28905,3.76141
28906,3.75999
28907,4.06103
28908,3.81877
28909,4.09844
28910,3.61627
28911,3.42744
28912,3.25045
28913,3.81632
28914,3.81434
28915,3.75446
28916,2.31389
28917,3.92918
28918,4.29532
28919,3.72931
28920,3.24795
28921,3.79733
28922,2.89301
28923,3.79137
28924,3.70883
28925,3.45193
28926,3.69603
28927,3.58463
28928,3.57246
28929,3.41716
28930,3.52566
28931,3.06336
28932,3.31052
28933,3.93078
28934,2.55875
28935,3.62396
28936,3.48867
28937,4.05786
28938,4.48219
28939,3.15054
28940,4.79258
28941,3.41582
28942,3.79349
28943,4.08638
28944,3.45219
28945,3.3896
28946,3.53169
28947,3.76213
28948,3.64877
28949,2.10776
28950,3.2787
28951,3.80165
28952,3.48555
28953,3.74362
28954,2.78158
28955,2.97345
28956,3.28457
28957,3.02819
28958,3.35767
28959,3.1151
28960,4.69209
28961,3.72631
28962,1.69429
28963,3.79684
28964,2.88694
28965,3.88316
28966,2.73724
28967,3.57434
28968,2.24288
28969,3.54117
28970,3.96065
28971,3.92967
28972,2.82572
28973,4.22959
28974,3.56316
28975,3.5885
28976,3.13401
28977,3.66001
28978,3.48253
28979,3.72858
28980,3.89143
28981,3.40136
28982,3.07501
28983,3.76912
28984,2.93132
28985,3.31961
28986,3.61082
28987,3.21801
28988,3.53874
28989,3.88435
28990,3.2148
28991,2.83576
28992,2.76177
28993,4.48512
28994,2.74226
28995,4.09306
28996,3.6136
28997,4.28908
28998,3.88792
28999,2.57862
29000,3.83901
29001,3.04851
29002,3.88751
29003,4.41805
29004,3.0316
29005,3.52945
29006,3.30163
29007,3.56399
29008,3.86629
29009,4.21807
29010,3.96074
29011,3.08509
29012,3.35608
29013,2.58536
29014,3.65569
29015,2.82755
29016,3.38312
29017,3.1188
29018,2.58333
29019,2.42201
29020,3.18922
29021,2.25716
29022,3.84821
29023,3.00569
29024,3.24781
29025,3.25815
29026,3.17291
29027,1.92245
29028,3.168
29029,3.53383
29030,5.00025
29031,3.83602
29032,4.25372
29033,3.84619
29034,4.70254
29035,3.84209
29036,4.14084
29037,4.69831
29038,3.5773
29039,4.60656
29040,5.15951
29041,3.87836
29042,4.54525
29043,3.80988
29044,3.20662
29045,4.50086
29046,4.05915
29047,3.8302
29048,4.38351
29049,3.5547
29050,1.37127
29051,3.09836
29052,4.15301
29053,2.79939
29054,1.87364
29055,4.46221
29056,2.24827
29057,4.6189
29058,4.9615
29059,3.37562
29060,2.26916
29061,4.33366
29062,3.42438
29063,4.45628
29064,3.00845
29065,1.30281
29066,4.60575
29067,3.51202
29068,2.42652
29069,2.95536
29070,2.28489
29071,4.08026
29072,4.07598
29073,2.97065
29074,4.74347
29075,4.25507
29076,3.25974
29077,3.40245
29078,2.87967
29079,1.95178
29080,4.61812
29081,4.66224
29082,3.74766
29083,4.80928
29084,4.28575
29085,4.53346
29086,4.35872
29087,3.54608
29088,3.04406
29089,3.26837
29090,2.87568
29091,3.07877
29092,3.4799
29093,3.67317
29094,3.8336
29095,3.73185
29096,4.09918
29097,4.07379
29098,3.89504
29099,2.1519
29100,2.9187
29101,1.96442
29102,2.36244
29103,2.1363
29104,1.95284
29105,3.01181
29106,2.86063
29107,2.07027
29108,3.2338
29109,2.88901
29110,2.50106
29111,4.02768
29112,4.96764
29113,3.78496
29114,4.77076
29115,3.86754
29116,4.59971
29117,4.0761
29118,4.26806
29119,3.85268
29120,4.47767
29121,4.47854
29122,3.09406
29123,4.31858
29124,3.74526
29125,4.34207
29126,4.43342
29127,4.25551
29128,2.83087
29129,3.72956
29130,3.40766
29131,4.05983
29132,5.13274
29133,3.16305
29134,4.24269
29135,4.53201
29136,3.54088
29137,3.59712
29138,3.42148
29139,2.57674
29140,3.45121
29141,3.1448
29142,3.57396
29143,4.26726
29144,3.77561
29145,3.90319
29146,4.14373
29147,4.79594
29148,3.72845
29149,4.23006
29150,4.28609
29151,4.06721
29152,3.90824
29153,3.96196
29154,3.58107
29155,4.28798
29156,3.59347
29157,3.87828
29158,3.20769
